Chla	CPHL_SOURCE	CPHL_comment	DEPH	Latitude	Longitude	MNDEP	month	MS_CD	MXDEP	POSITION	sali	SAMPLE_ID	Date	Station	STATUS	Time	WB_ID	station_depth	WB_name	WATER_DISTRICT_NAME	WATER_TYPE_AREA	type_code	year	new_index	index_column
1.93	CPHL_BTL	Expert judgement. Not integrated sample	1.0	63.64717	20.35050		7	WA39177335		63.65_20.35	0.61	2011_0020_77LY	2011-07-06	FJÄRDGRUND_5/SFJ5	GOOD	10:30	SE636570-203590	18.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	63868_SE636570-203590	63868
2.31	CPHL_BTL	Expert judgement. Not integrated sample	1.0	63.67450	20.32900		7	WA39177335		63.67_20.33	0.122	2011_0021_77LY	2011-07-06	FJÄRDGRUND_6/SFJ6	MODERATE	11:10	SE636570-203590	15.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	63872_SE636570-203590	63872
2.16	CPHL_BTL	Expert judgement. Not integrated sample	1.0	63.64467	20.38783		7	WA39177335		63.64_20.39	2.459	2011_0060_77LY	2011-07-21	FJÄRDGRUND_7/SFJ7	GOOD	10:30	SE636570-203590	17.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	63222_SE636570-203590	63222
1.99	CPHL_BTL	Expert judgement. Not integrated sample	1.0	63.66433	20.36100		7	WA39177335		63.66_20.36	1.363	2011_0061_77LY	2011-07-21	FJÄRDGRUND_8/SFJ8	GOOD	11:00	SE636570-203590	18.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	63226_SE636570-203590	63226
1.64	CPHL_BTL	Expert judgement. Not integrated sample	1.0	63.65533	20.37467		8	WA39177335		63.66_20.37	1.53	2011_0090_77LY	2011-08-03	FJÄRDGRUND_9/SFJ9	HIGH	09:35	SE636570-203590	14.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	62426_SE636570-203590	62426
2.85	CPHL_INTEG			63.69300	20.36600	0.0	7	WA39177335	2.0	63.69_20.37		0b0aa45241ae9228f8903165dcde6169	2011-07-07	LJUMVIKEN 3	MODERATE		SE636570-203590	2.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	2835_SE636570-203590	2835
2.73	CPHL_INTEG			63.69133	20.36800	0.0	7	WA39177335	2.0	63.69_20.37		01606c94760d02b2e25888250323ebc6	2011-07-21	LJUMVIKEN 4	MODERATE		SE636570-203590	2.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	2754_SE636570-203590	2754
2.47	CPHL_INTEG			63.69233	20.36667	0.0	8	WA39177335	2.0	63.69_20.37		64cd7bf6eb56c7ff6a8e3c19127ebf34	2011-08-03	LJUMVIKEN 5	MODERATE		SE636570-203590	2.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	2641_SE636570-203590	2641
2.31	CPHL_INTEG	Expert judgement. This is not true surface sample		63.69467	20.35783	0.0	7	WA39177335	5.0	63.69_20.36		2822607907e7bcbe3010855571d1f41b	2011-07-07	PATHOLMSVIKEN 3	MODERATE		SE636570-203590	5.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	2837_SE636570-203590	2837
2.86	CPHL_INTEG	Expert judgement. This is not true surface sample		63.69350	20.35617	0.0	7	WA39177335	5.0	63.69_20.36		384f170884f6171cc62c0d2e30ceae57	2011-07-21	PATHOLMSVIKEN 4	MODERATE		SE636570-203590	6.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	2755_SE636570-203590	2755
1.5	CPHL_INTEG	Expert judgement. This is not true surface sample		63.69650	20.35800	0.0	8	WA39177335	4.0	63.70_20.36		492bd914ec41c6a4fc5e7319d7dfec68	2011-08-03	PATHOLMSVIKEN 5	HIGH		SE636570-203590	4.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	2645_SE636570-203590	2645
1.71	CPHL_INTEG			63.68700	20.37767	0.0	7	WA39177335	2.0	63.69_20.38		bfcada0e9c09d5d6d798528b304e0da3	2011-07-07	SDJ3	HIGH		SE636570-203590	2.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	2838_SE636570-203590	2838
2.85	CPHL_INTEG	Expert judgement. This is not true surface sample		63.68600	20.37783	0.0	7	WA39177335	3.0	63.69_20.38		c42634fab0a39527f831ff4a62578a5a	2011-07-21	SDJ4	MODERATE		SE636570-203590	4.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	2756_SE636570-203590	2756
1.86	CPHL_INTEG			63.68750	20.37900	0.0	8	WA39177335	2.0	63.69_20.38		0cf8371675eb6a23cf599af42c51f4df	2011-08-03	SDJ5	GOOD		SE636570-203590	2.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	2650_SE636570-203590	2650
1.63	CPHL_INTEG	Expert judgement. This is not true surface sample		63.65850	20.33983	0.0	8	WA39177335	10.0	63.66_20.34		c9f8c212d68207f60d219c4ba9850264	2011-08-03	SFJ10	HIGH		SE636570-203590	11.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	2651_SE636570-203590	2651
2.1	CPHL_INTEG			63.64717	20.35050	0.0	7	WA39177335	10.0	63.65_20.35		6792b5d5decc542d3750fcf7460c0130	2011-07-06	SFJ5	GOOD		SE636570-203590	18.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	2863_SE636570-203590	2863
2.07	CPHL_INTEG			63.67450	20.32900	0.0	7	WA39177335	10.0	63.67_20.33		772cef3a7b9b46d2316dfba10707102d	2011-07-06	SFJ6	GOOD		SE636570-203590	15.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	2864_SE636570-203590	2864
2.37	CPHL_INTEG			63.64467	20.38783	0.0	7	WA39177335	10.0	63.64_20.39		88a311d8a8e2d2b6de938e666652321f	2011-07-21	SFJ7	MODERATE		SE636570-203590	17.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	2758_SE636570-203590	2758
2.79	CPHL_INTEG			63.66433	20.36100	0.0	7	WA39177335	10.0	63.66_20.36		6d17e00c5b665acde430e2d1dbebe514	2011-07-21	SFJ8	MODERATE		SE636570-203590	18.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	2759_SE636570-203590	2759
1.53	CPHL_INTEG			63.65533	20.37467	0.0	8	WA39177335	10.0	63.66_20.37		caab762eac82f8eb9f4afca22a58f7ea	2011-08-03	SFJ9	HIGH		SE636570-203590	14.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	2652_SE636570-203590	2652
2.85	CPHL_INTEG			63.69300	20.36600	0.0	7	WA39177335	2.0	63.69_20.37		0b0aa45241ae9228f8903165dcde6169	2011-07-07	SLJ3	MODERATE		SE636570-203590	2.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	2841_SE636570-203590	2841
2.73	CPHL_INTEG			63.69133	20.36800	0.0	7	WA39177335	2.0	63.69_20.37		01606c94760d02b2e25888250323ebc6	2011-07-21	SLJ4	MODERATE		SE636570-203590	2.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	2764_SE636570-203590	2764
2.47	CPHL_INTEG			63.69233	20.36667	0.0	8	WA39177335	2.0	63.69_20.37		64cd7bf6eb56c7ff6a8e3c19127ebf34	2011-08-03	SLJ5	MODERATE		SE636570-203590	2.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	2654_SE636570-203590	2654
2.31	CPHL_INTEG	Expert judgement. This is not true surface sample		63.69467	20.35783	0.0	7	WA39177335	5.0	63.69_20.36		2822607907e7bcbe3010855571d1f41b	2011-07-07	SPA3	MODERATE		SE636570-203590	5.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	2845_SE636570-203590	2845
2.86	CPHL_INTEG	Expert judgement. This is not true surface sample		63.69350	20.35617	0.0	7	WA39177335	5.0	63.69_20.36		384f170884f6171cc62c0d2e30ceae57	2011-07-21	SPA4	MODERATE		SE636570-203590	6.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	2767_SE636570-203590	2767
1.5	CPHL_INTEG	Expert judgement. This is not true surface sample		63.69650	20.35800	0.0	8	WA39177335	4.0	63.70_20.36		492bd914ec41c6a4fc5e7319d7dfec68	2011-08-03	SPA5	HIGH		SE636570-203590	4.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	2661_SE636570-203590	2661
1.3	CPHL_BTL	Expert judgement. Not integrated sample	2.5	63.67283	20.33333		6	WA39177335		63.67_20.33	2.25	2007_6122_7798	2007-06-04	UKV2	HIGH		SE636570-203590	13.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2007	102070_SE636570-203590	102070
2.6	CPHL_BTL	Expert judgement. Not integrated sample	2.5	63.67283	20.33333		7	WA39177335		63.67_20.33	2.266666666666667	2007_6126_7798	2007-07-12	UKV2	MODERATE		SE636570-203590	12.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2007	101143_SE636570-203590	101143
1.0	CPHL_BTL	Expert judgement. Not integrated sample	2.5	63.67283	20.33333		8	WA39177335		63.67_20.33	2.15	2007_6133_7798	2007-08-13	UKV2	HIGH		SE636570-203590	15.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2007	100304_SE636570-203590	100304
2.8	CPHL_BTL	Expert judgement. Not integrated sample	2.5	63.67283	20.33333		7	WA39177335		63.67_20.33	2.3666666666666667	2008_6123_7798	2008-07-17	UKV2	MODERATE		SE636570-203590	15.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2008	92343_SE636570-203590	92343
7.7	CPHL_BTL	Expert judgement. Not integrated sample	2.5	63.67283	20.33333		8	WA39177335		63.67_20.33	2.766666666666667	2008_6131_7798	2008-08-08	UKV2	POOR		SE636570-203590	12.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2008	91823_SE636570-203590	91823
2.0	CPHL_BTL	Expert judgement. Not integrated sample	2.5	63.67283	20.33333		7	WA39177335		63.67_20.33	1.8	2009_6117_7798	2009-07-15	UKV2	GOOD		SE636570-203590	15.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2009	82662_SE636570-203590	82662
2.2	CPHL_BTL	Expert judgement. This is not true surface sample	2.5	63.67283	20.33333		8	WA39177335		63.67_20.33	2.775	2009_6125_7798	2009-08-14	UKV2	GOOD		SE636570-203590	11.5	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2009	81559_SE636570-203590	81559
2.2	CPHL_BTL		0.5	63.67283	20.33333		6	WA39177335		63.67_20.33	1.0	2010_6122_7798	2010-06-24	UKV2	GOOD		SE636570-203590	11.296296296296296	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2010	74567_SE636570-203590	74567
2.6	CPHL_BTL		0.5	63.67283	20.33333		8	WA39177335		63.67_20.33	2.0	2010_6130_7798	2010-08-27	UKV2	MODERATE		SE636570-203590	11.296296296296296	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2010	71939_SE636570-203590	71939
2.2	CPHL_BTL		0.5	63.67283	20.33333		6	WA39177335		63.67_20.33	2.0	2011_6118_7798	2011-06-10	UKV2	GOOD		SE636570-203590	11.296296296296296	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	65113_SE636570-203590	65113
2.3	CPHL_BTL		0.5	63.67283	20.33333		7	WA39177335		63.67_20.33	1.0	2011_6123_7798	2011-07-26	UKV2	MODERATE		SE636570-203590	11.296296296296296	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	63147_SE636570-203590	63147
1.7	CPHL_BTL		0.5	63.67283	20.33333		8	WA39177335		63.67_20.33	1.0	2011_6133_7798	2011-08-30	UKV2	HIGH		SE636570-203590	11.296296296296296	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	61395_SE636570-203590	61395
2.2	CPHL_INTEG	Expert judgement. This is not true surface sample		63.67278	20.33333	0.0	7	WA39177335	10.0	63.67_20.33	2.25	ffc58e8c57b96a6cb583d6172e1ec55c	2012-07-03	UKV2	GOOD	11:30	SE636570-203590	10.8	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2012	1923_SE636570-203590	1923
2.1	CPHL_INTEG	Expert judgement. This is not true surface sample		63.67278	20.33333	0.0	8	WA39177335	10.0	63.67_20.33	2.05	329be85b5f994aafe44d4448ee055873	2012-08-03	UKV2	GOOD	11:45	SE636570-203590	11.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2012	1795_SE636570-203590	1795
1.8	CPHL_INTEG	Expert judgement. This is not true surface sample		63.67278	20.33333	0.0	7	WA39177335	10.0	63.67_20.33	2.25	6e377c0d10248564c9ee61cf2033da8c	2013-07-01	UKV2	HIGH	14:10	SE636570-203590	11.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2013	1276_SE636570-203590	1276
1.8	CPHL_INTEG	Expert judgement. This is not true surface sample		63.67278	20.33333	0.0	7	WA39177335	10.0	63.67_20.33	3.0999999999999996	9de33a030b3a1df75b48b73f68b114b1	2013-07-29	UKV2	HIGH	12:10	SE636570-203590	11.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2013	1232_SE636570-203590	1232
2.2	CPHL_INTEG			63.67278	20.33333	0.0	8	WA39177335	10.0	63.67_20.33	1.0	eac1edc660325299ede8a31cd81ffc85	2013-08-21	UKV2	GOOD	11:10	SE636570-203590	12.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2013	1173_SE636570-203590	1173
2.3	CPHL_INTEG	Expert judgement. This is not true surface sample		63.67278	20.33333	0.0	6	WA39177335	10.0	63.67_20.33	2.55	c5ebc6fee4cbe5897c8cb25f93bb93df	2014-06-22	UKV2	MODERATE	15:35	SE636570-203590	11.5	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2014	876_SE636570-203590	876
3.4	CPHL_INTEG			63.67278	20.33333	0.0	7	WA39177335	10.0	63.67_20.33	2.1	01e0be06b6e9539acae2f24ad517217b	2014-07-09	UKV2	MODERATE	12:45	SE636570-203590	12.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2014	862_SE636570-203590	862
1.6	CPHL_INTEG	Expert judgement. This is not true surface sample		63.67278	20.33333	0.0	8	WA39177335	10.0	63.67_20.33	2.4	0fa48a38ae41b9e85267aae7e6587a04	2014-08-25	UKV2	HIGH	12:10	SE636570-203590	11.7	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2014	807_SE636570-203590	807
1.8	CPHL_INTEG	Expert judgement. This is not true surface sample		63.67278	20.33333	0.0	6	WA39177335	10.0	63.67_20.33	2.4	58288a528a07176a6ca114d6151df373	2015-06-14	UKV2	HIGH	16:55	SE636570-203590	11.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2015	625_SE636570-203590	625
2.1	CPHL_INTEG	Expert judgement. This is not true surface sample		63.67278	20.33333	0.0	7	WA39177335	10.0	63.67_20.33	2.05	4e4f96a2fd7ce93518eb15581c4a8827	2015-07-23	UKV2	GOOD	09:50	SE636570-203590	10.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2015	573_SE636570-203590	573
1.7	CPHL_INTEG	Expert judgement. This is not true surface sample		63.67278	20.33333	0.0	8	WA39177335	10.0	63.67_20.33	2.05	16af1ae9df0247da920b430ede0252e0	2015-08-06	UKV2	HIGH	12:30	SE636570-203590	10.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2015	525_SE636570-203590	525
3.8	CPHL_INTEG	Expert judgement. This is not true surface sample		63.67278	20.33333	0.0	6	WA39177335	10.0	63.67_20.33		45a7a89f85e0562a7a59697218a19e59	2016-06-30	UKV2	MODERATE		SE636570-203590	9.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2016	371_SE636570-203590	371
2.7	CPHL_INTEG	Expert judgement. This is not true surface sample		63.67278	20.33333	0.0	7	WA39177335	10.0	63.67_20.33		bc14f3a65cdad197e305053276a76cd8	2016-07-31	UKV2	MODERATE		SE636570-203590	10.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2016	325_SE636570-203590	325
3.2	CPHL_INTEG	Expert judgement. This is not true surface sample		63.67278	20.33333	0.0	8	WA39177335	10.0	63.67_20.33		4b11eb28a2edd30865ac163a8cf528be	2016-08-11	UKV2	MODERATE		SE636570-203590	10.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2016	315_SE636570-203590	315
2.0	CPHL_INTEG	Expert judgement. This is not true surface sample		63.67278	20.33333	0.0	6	WA39177335	10.0	63.67_20.33		04b7b3fb24ca537cba184ef13784a3f7	2017-06-14	UKV2	GOOD		SE636570-203590	10.5	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2017	161_SE636570-203590	161
2.2	CPHL_INTEG	Expert judgement. This is not true surface sample		63.67278	20.33333	0.0	7	WA39177335	10.0	63.67_20.33		7b70e27dbf492757c997764974294d5c	2017-07-26	UKV2	GOOD		SE636570-203590	10.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2017	116_SE636570-203590	116
2.1	CPHL_INTEG	Expert judgement. This is not true surface sample		63.67278	20.33333	0.0	8	WA39177335	10.0	63.67_20.33		d9ea749322c26ce135475b971189c2c7	2017-08-17	UKV2	GOOD		SE636570-203590	10.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2017	77_SE636570-203590	77
2.1	CPHL_INTEG	Expert judgement. This is not true surface sample		63.67278	20.33333	0.0	6	WA39177335	10.0	63.67_20.33		498810a3e6c827ccf3b1cf2a9dce202f	2018-06-28	UKV2	GOOD		SE636570-203590	9.5	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2018	13_SE636570-203590	13
3.4	CPHL_INTEG	Expert judgement. This is not true surface sample		63.67278	20.33333	0.0	7	WA39177335	10.0	63.67_20.33		b0a8c8e875747ea414136a6cecd0d47e	2018-07-18	UKV2	MODERATE		SE636570-203590	11.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2018	8_SE636570-203590	8
3.3	CPHL_INTEG	Expert judgement. This is not true surface sample		63.67278	20.33333	0.0	8	WA39177335	10.0	63.67_20.33		5dcac79b2edf4e196e60969745bcccc2	2018-08-20	UKV2	MODERATE		SE636570-203590	9.5	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2018	1_SE636570-203590	1
1.0	CPHL_BTL	Expert judgement. Not integrated sample	2.5	63.63550	20.38667		6	WA39177335		63.64_20.39	2.6999999999999997	2007_6123_7798	2007-06-04	UKV3	HIGH		SE636570-203590	22.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2007	102075_SE636570-203590	102075
2.7	CPHL_BTL	Expert judgement. Not integrated sample	2.5	63.63550	20.38667		7	WA39177335		63.64_20.39	3.033333333333333	2007_6127_7798	2007-07-12	UKV3	MODERATE		SE636570-203590	22.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2007	101148_SE636570-203590	101148
2.7	CPHL_BTL	Expert judgement. Not integrated sample	2.5	63.63550	20.38667		8	WA39177335		63.64_20.39	3.033333333333333	2007_6134_7798	2007-08-13	UKV3	MODERATE		SE636570-203590	22.5	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2007	100309_SE636570-203590	100309
2.0	CPHL_BTL	Expert judgement. Not integrated sample	2.5	63.63550	20.38667		7	WA39177335		63.64_20.39	3.0666666666666664	2008_6124_7798	2008-07-17	UKV3	GOOD		SE636570-203590	22.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2008	92348_SE636570-203590	92348
1.5	CPHL_BTL	Expert judgement. Not integrated sample	2.5	63.63550	20.38667		8	WA39177335		63.64_20.39	4.0	2008_6132_7798	2008-08-08	UKV3	HIGH		SE636570-203590	21.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2008	91828_SE636570-203590	91828
3.6	CPHL_BTL	Expert judgement. Not integrated sample	2.5	63.63550	20.38667		7	WA39177335		63.64_20.39	2.2333333333333334	2009_6118_7798	2009-07-15	UKV3	MODERATE		SE636570-203590	22.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2009	82666_SE636570-203590	82666
1.6	CPHL_BTL	Expert judgement. Not integrated sample	2.5	63.63550	20.38667		8	WA39177335		63.64_20.39	2.966666666666667	2009_6126_7798	2009-08-14	UKV3	HIGH		SE636570-203590	22.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2009	81564_SE636570-203590	81564
2.0	CPHL_BTL	Expert judgement. Not integrated sample	0.5	63.63550	20.38667		6	WA39177335		63.64_20.39	2.8	2010_6118_7798	2010-06-02	UKV3	GOOD		SE636570-203590	19.98148148148148	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2010	75310_SE636570-203590	75310
3.2	CPHL_BTL	Expert judgement. Not integrated sample	0.5	63.63550	20.38667		6	WA39177335		63.64_20.39	2.0	2010_6123_7798	2010-06-24	UKV3	MODERATE		SE636570-203590	19.98148148148148	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2010	74569_SE636570-203590	74569
3.4	CPHL_BTL	Expert judgement. Not integrated sample	0.5	63.63550	20.38667		8	WA39177335		63.64_20.39	3.6	2010_6131_7798	2010-08-27	UKV3	MODERATE		SE636570-203590	19.98148148148148	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2010	71941_SE636570-203590	71941
1.9	CPHL_BTL	Expert judgement. Not integrated sample	0.5	63.63550	20.38667		6	WA39177335		63.64_20.39	3.7	2011_6119_7798	2011-06-10	UKV3	GOOD		SE636570-203590	19.98148148148148	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	65115_SE636570-203590	65115
1.5	CPHL_BTL	Expert judgement. Not integrated sample	0.5	63.63550	20.38667		7	WA39177335		63.64_20.39	3.7	2011_6124_7798	2011-07-26	UKV3	HIGH		SE636570-203590	19.98148148148148	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	63149_SE636570-203590	63149
2.6	CPHL_BTL	Expert judgement. Not integrated sample	0.5	63.63550	20.38667		8	WA39177335		63.64_20.39	3.2	2011_6134_7798	2011-08-30	UKV3	MODERATE		SE636570-203590	19.98148148148148	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2011	61397_SE636570-203590	61397
2.6	CPHL_INTEG			63.63556	20.38667	0.0	7	WA39177335	10.0	63.64_20.39	2.4	f5ee20c30eb1d6a0a6b9a0246c5b389c	2012-07-03	UKV3	MODERATE	10:30	SE636570-203590	20.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2012	1924_SE636570-203590	1924
2.2	CPHL_INTEG			63.63556	20.38667	0.0	8	WA39177335	10.0	63.64_20.39	3.5	68a3ddd34feee9c9cac0903b0c96a2d0	2012-08-03	UKV3	GOOD	10:50	SE636570-203590	20.0	Fjärdgrundsområdet sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2012	1796_SE636570-203590	1796
