BQI	DEPH	Latitude	Longitude	MNDEP	month	MS_CD	MXDEP	POSITION	SAMPLE_ID	Date	Institution	Station	Time	WB_ID	station_depth	WB_name	WATER_DISTRICT_NAME	WATER_TYPE_AREA	type_code	year	new_index	index_column
1.03569	12.1	62.89283	18.24635	12.1	5	WA21835579	12.1	62.89_18.25	ccd9330cfa12631da6cb9b14e3311d86	2011-05-24	Umeå Universitet	G 8		SE625180-181655	12.1	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112514_SE625180-181655	112514
5.86103	67.9	62.85605	18.25952	67.9	5	WA21835579	67.9	62.86_18.26	80b015a233f201c2b9775ec5740645c1	2011-05-24	Umeå Universitet	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 12		SE625180-181655	67.9	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112515_SE625180-181655	112515
3.01166	32.0	62.83925	18.22170	32.0	5	WA21835579	32.0	62.84_18.22	f63f2cfb6e035efeab08e9030d8b1eb4	2011-05-24	Umeå Universitet	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 2		SE625180-181655	32.0	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112517_SE625180-181655	112517
10.5928	14.5	62.85327	18.22530	14.5	5	WA21835579	14.5	62.85_18.23	469ed20ca885a7944a4280e8054451fe	2011-05-24	Umeå Universitet	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 3		SE625180-181655	14.5	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112518_SE625180-181655	112518
4.35232	4.3	62.87483	18.19613	4.3	5	WA21835579	4.3	62.87_18.20	96278fa6fd440677dd0772f1d9a0c9d3	2011-05-24	Umeå Universitet	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 5		SE625180-181655	4.3	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112519_SE625180-181655	112519
6.15646	39.4	62.89413	18.28032	39.4	5	WA21835579	39.4	62.89_18.28	573fee0e43cd86ea86dfcd035bbd980f	2011-05-24	Umeå Universitet	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 9		SE625180-181655	39.4	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112520_SE625180-181655	112520
5.39762	53.6	62.89065	18.28877	53.6	5	WA21835579	53.6	62.89_18.29	5f91ffefbe48078062515d7e2d9d2188	2010-05-17	Umeå Universitet	G 10		SE625180-181655	53.6	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2010	113310_SE625180-181655	113310
6.67411	74.3	62.86505	18.29168	74.3	5	WA21835579	74.3	62.87_18.29	3281b7f83fde780524be6eab0beffcc8	2010-05-17	Umeå Universitet	G 11		SE625180-181655	74.3	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2010	113311_SE625180-181655	113311
7.37189	13.8	62.83950	18.21045	13.8	5	WA21835579	13.8	62.84_18.21	fe565f82630adf2fd3d650137eb8aea6	2010-05-17	Umeå Universitet	G1 ÖREN		SE625180-181655	13.8	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2010	113314_SE625180-181655	113314
3.93299	48.8	62.86233	18.20877	48.8	5	WA21835579	48.8	62.86_18.21	7ac32fe11b25c32c146a0b67c38b59b9	2010-05-17	Umeå Universitet	G 4		SE625180-181655	48.8	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2010	113315_SE625180-181655	113315
6.65751	24.5	62.88903	18.23122	24.5	5	WA21835579	24.5	62.89_18.23	29d4a30aa70cb7240ed5072c2d137b4f	2010-05-17	Umeå Universitet	G 6		SE625180-181655	24.5	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2010	113316_SE625180-181655	113316
2.68098	18.1	62.88422	18.25503	18.1	5	WA21835579	18.1	62.88_18.26	8c8997287250b458f712027a07d03662	2010-05-17	Umeå Universitet	G 7		SE625180-181655	18.1	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2010	113317_SE625180-181655	113317
0.403201	12.2	62.89282	18.24605	12.2	5	WA21835579	12.2	62.89_18.25	a9e6600c167085e264a5ac592a6d1ba8	2010-05-17	Umeå Universitet	G 8		SE625180-181655	12.2	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2010	113318_SE625180-181655	113318
3.70736	67.7	62.85605	18.25955	67.7	5	WA21835579	67.7	62.86_18.26	748de91ca92b88d5d4dce66434679780	2010-05-17	Umeå Universitet	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 12		SE625180-181655	67.7	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2010	113319_SE625180-181655	113319
3.28075	31.2	62.83913	18.22137	31.2	5	WA21835579	31.2	62.84_18.22	2940ff850d657d630e77ffe5473c8373	2010-05-17	Umeå Universitet	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 2		SE625180-181655	31.2	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2010	113321_SE625180-181655	113321
9.08297	15.1	62.85315	18.22523	15.1	5	WA21835579	15.1	62.85_18.23	87a937a90ef8a6ad96e5c877003d623a	2010-05-17	Umeå Universitet	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 3		SE625180-181655	15.1	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2010	113322_SE625180-181655	113322
6.78239	3.6	62.87492	18.19625	3.6	5	WA21835579	3.6	62.87_18.20	a617bbf8140eb0f922847ee511ab6c5a	2010-05-17	Umeå Universitet	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 5		SE625180-181655	3.6	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2010	113323_SE625180-181655	113323
7.31651	40.8	62.89405	18.28037	40.8	5	WA21835579	40.8	62.89_18.28	9df68dbb9834e60f8a671c75b548c226	2010-05-17	Umeå Universitet	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 9		SE625180-181655	40.8	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2010	113324_SE625180-181655	113324
6.07898	52.0	62.88563	18.28918	52.0	5	WA21835579	52.0	62.89_18.29	a0646140f724d6bdb89138793a655711	2009-05-21	Umeå Universitet	G 10	15:20	SE625180-181655	52.0	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113910_SE625180-181655	113910
6.84666	13.3	62.83947	18.21045	13.3	5	WA21835579	13.3	62.84_18.21	717250028b2a1a3aa5143af5e61a347d	2009-05-21	Umeå Universitet	G1 ÖREN	12:55	SE625180-181655	13.3	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113914_SE625180-181655	113914
2.31015	48.5	62.86242	18.20890	48.5	5	WA21835579	48.5	62.86_18.21	f0b1786d96b3ffb6c1532602fd07a25c	2009-05-21	Umeå Universitet	G 4	13:25	SE625180-181655	48.5	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113915_SE625180-181655	113915
7.17498	24.3	62.88902	18.23123	24.3	5	WA21835579	24.3	62.89_18.23	7c92440774d198eea448ce91b3e02e6f	2009-05-21	Umeå Universitet	G 6	14:10	SE625180-181655	24.3	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113916_SE625180-181655	113916
0.658925	17.2	62.88428	18.25528	17.2	5	WA21835579	17.2	62.88_18.26	804ec44d2cf5cb0ae1b0226e4d0bea8d	2009-05-21	Umeå Universitet	G 7	14:30	SE625180-181655	17.2	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113917_SE625180-181655	113917
1.55684	11.3	62.89285	18.24600	11.3	5	WA21835579	11.3	62.89_18.25	66f2090704cf61bf84e58f9ca8836600	2009-05-21	Umeå Universitet	G 8	14:40	SE625180-181655	11.3	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113918_SE625180-181655	113918
6.88823	66.2	62.85605	18.25950	66.2	5	WA21835579	66.2	62.86_18.26	d131a84e41a6408901d887c99e8d7d9c	2009-05-21	Umeå Universitet	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 12	11:00	SE625180-181655	66.2	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113919_SE625180-181655	113919
3.65727	31.0	62.83923	18.22147	31.0	5	WA21835579	31.0	62.84_18.22	7c8d4078cc7a4846eee31bcd9b587985	2009-05-21	Umeå Universitet	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 2	11:30	SE625180-181655	31.0	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113921_SE625180-181655	113921
8.89934	19.0	62.85313	18.22555	19.0	5	WA21835579	19.0	62.85_18.23	b0351a904e2b34cfe0496c848a3d235c	2009-05-21	Umeå Universitet	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 3	13:05	SE625180-181655	19.0	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113922_SE625180-181655	113922
6.91654	4.21	62.87498	18.19660	4.21	5	WA21835579	4.21	62.87_18.20	de2cb2ab0ea7dc7f932c422b5ba2e630	2009-05-21	Umeå Universitet	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 5	13:50	SE625180-181655	4.21	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113923_SE625180-181655	113923
5.7047	38.5	62.89408	18.28032	38.5	5	WA21835579	38.5	62.89_18.28	093ba98f18600aebea4380263d8e97b5	2009-05-21	Umeå Universitet	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 9	15:05	SE625180-181655	38.5	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113924_SE625180-181655	113924
10.1833	52.0	62.89058	18.28877	52.0	5	WA21835579	52.0	62.89_18.29	b51a06de8c20ced1cf99972298b06970	2008-05-22	Umeå Universitet	G 10	13:55	SE625180-181655	52.0	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2008	114742_SE625180-181655	114742
7.95066	73.0	62.86502	18.29165	73.0	5	WA21835579	73.0	62.87_18.29	dcee92d0671f80755a7fa8e93b435703	2008-05-22	Umeå Universitet	G 11	14:05	SE625180-181655	73.0	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2008	114743_SE625180-181655	114743
4.71812	13.3	62.83945	18.21043	13.3	5	WA21835579	13.3	62.84_18.21	5a45c091f76324832a6c8842718333e0	2008-05-22	Umeå Universitet	G1 ÖREN	10:50	SE625180-181655	13.3	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2008	114746_SE625180-181655	114746
2.65402	48.5	62.86242	18.20877	48.5	5	WA21835579	48.5	62.86_18.21	f869975bc7a315d543e93fa32b0b46aa	2008-05-22	Umeå Universitet	G 4	11:15	SE625180-181655	48.5	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2008	114747_SE625180-181655	114747
9.19146	24.3	62.88885	18.23137	24.3	5	WA21835579	24.3	62.89_18.23	66f16836f8c1a3377f61e3c8d1f123c7	2008-05-22	Umeå Universitet	G 6	11:55	SE625180-181655	24.3	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2008	114748_SE625180-181655	114748
0.945536	17.2	62.88423	18.25523	17.2	5	WA21835579	17.2	62.88_18.26	6b19003b7dea2f9363657173bf26539b	2008-05-22	Umeå Universitet	G 7	12:25	SE625180-181655	17.2	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2008	114749_SE625180-181655	114749
2.76082	11.3	62.89270	18.24597	11.3	5	WA21835579	11.3	62.89_18.25	55951e7735fcbee0a5be348875896c55	2008-05-22	Umeå Universitet	G 8	13:20	SE625180-181655	11.3	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2008	114750_SE625180-181655	114750
6.77031	66.2	62.85598	18.25932	66.2	5	WA21835579	66.2	62.86_18.26	e7e5eabe9f5162405dac431df98203da	2008-05-22	Umeå Universitet	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 12	9:33:	SE625180-181655	66.2	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2008	114751_SE625180-181655	114751
0.97211	31.0	62.83923	18.22173	31.0	5	WA21835579	31.0	62.84_18.22	e5c0e51ce0c54ae5df8642a416d1c2b3	2008-05-22	Umeå Universitet	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 2	10:30	SE625180-181655	31.0	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2008	114753_SE625180-181655	114753
11.3042	19.0	62.85323	18.22560	19.0	5	WA21835579	19.0	62.85_18.23	9ff2b0435898bf7c6e8b2b25aa87ff6b	2008-05-22	Umeå Universitet	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 3	11:05	SE625180-181655	19.0	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2008	114754_SE625180-181655	114754
0.780147	4.21	62.87487	18.19623	4.21	5	WA21835579	4.21	62.87_18.20	6091d3b9527e5ebd46dba3e84dc983d8	2008-05-22	Umeå Universitet	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 5	11:35	SE625180-181655	4.21	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2008	114755_SE625180-181655	114755
5.96285	38.5	62.89407	18.28013	38.5	5	WA21835579	38.5	62.89_18.28	230789ba4ed85ebcfacab22a3b7e75af	2008-05-22	Umeå Universitet	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 9	13:45	SE625180-181655	38.5	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2008	114756_SE625180-181655	114756
8.11914	73.0	62.86508	18.29183	73.0	5	WA21835579	73.0	62.87_18.29	a734df49774f48f9bf01b26e8fa22c33	2007-05-29	Umeå Universitet	G 11	8:45:	SE625180-181655	73.0	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2007	115351_SE625180-181655	115351
8.64981	52.0	62.89063	18.28903	52.0	5	WA21835579	52.0	62.89_18.29	8e4692dd5219c5a082b8d125b174ae3a	2007-05-28	Umeå Universitet	G 10	18:40	SE625180-181655	52.0	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2007	115364_SE625180-181655	115364
3.95034	13.3	62.83942	18.21070	13.3	5	WA21835579	13.3	62.84_18.21	0e375ea35db5efb82e7a0e133338c432	2007-05-28	Umeå Universitet	G1 ÖREN	16:40	SE625180-181655	13.3	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2007	115366_SE625180-181655	115366
2.67878	48.5	62.86235	18.20888	48.5	5	WA21835579	48.5	62.86_18.21	7ece49fddf2793fef42eb89e1ca8eb5f	2007-05-28	Umeå Universitet	G 4	17:10	SE625180-181655	48.5	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2007	115367_SE625180-181655	115367
8.87487	24.3	62.88887	18.23117	24.3	5	WA21835579	24.3	62.89_18.23	513e489ebdc4da6eff806e8b1bc3f319	2007-05-28	Umeå Universitet	G 6	17:45	SE625180-181655	24.3	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2007	115368_SE625180-181655	115368
0.551015	17.2	62.88432	18.25522	17.2	5	WA21835579	17.2	62.88_18.26	c843f7ae219fe6dc6cfb4a0fedd64e88	2007-05-28	Umeå Universitet	G 7	18:05	SE625180-181655	17.2	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2007	115369_SE625180-181655	115369
1.40619	11.3	62.89283	18.24595	11.3	5	WA21835579	11.3	62.89_18.25	dfb4c9517c580759ac8ac87b023172ed	2007-05-28	Umeå Universitet	G 8	18:15	SE625180-181655	11.3	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2007	115370_SE625180-181655	115370
6.32722	66.2	62.85593	18.25948	66.2	5	WA21835579	66.2	62.86_18.26	263c3998e6fdd6feebb3584bbde65141	2007-05-28	Umeå Universitet	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 12	15:50	SE625180-181655	66.2	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2007	115371_SE625180-181655	115371
6.28218	31.0	62.83918	18.22167	31.0	5	WA21835579	31.0	62.84_18.22	4bd0f1626846dcd7263faae85aa6b951	2007-05-28	Umeå Universitet	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 2	16:10	SE625180-181655	31.0	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2007	115372_SE625180-181655	115372
2.46351	19.0	62.85313	18.22547	19.0	5	WA21835579	19.0	62.85_18.23	7cc8f76cb96d099aaeee28d617500aa5	2007-05-28	Umeå Universitet	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 3	16:50	SE625180-181655	19.0	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2007	115373_SE625180-181655	115373
5.22389	4.21	62.87480	18.19618	4.21	5	WA21835579	4.21	62.87_18.20	cbb18ef25d60827e7959cd5e532a1513	2007-05-28	Umeå Universitet	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 5	17:30	SE625180-181655	4.21	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2007	115374_SE625180-181655	115374
10.8649	38.5	62.89413	18.28018	38.5	5	WA21835579	38.5	62.89_18.28	8da5271a0ef06de67a7ffa2702107129	2007-05-28	Umeå Universitet	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 9	18:30	SE625180-181655	38.5	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2007	115375_SE625180-181655	115375
3.47134	22.0	63.49122	19.77230	22.0	6	WA59485772	22.0	63.49_19.77	f590f23a753dde878c8d5d997c6fcdce	2017-06-01	Umeå Universitet	N10		SE633000-195000	21.8	Örefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2017	108630_SE633000-195000	108630
3.59782	24.1	63.48952	19.80360	24.1	6	WA59485772	24.1	63.49_19.80	947c531fd3820a90163edbf30a059980	2017-06-01	Umeå Universitet	N 11		SE633000-195000	23.9	Örefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2017	108631_SE633000-195000	108631
3.92613	17.9	63.50635	19.76127	17.9	6	WA59485772	17.9	63.51_19.76	de42c8e9843164a4814e26534deeffbc	2017-06-01	Umeå Universitet	N 6		SE633000-195000	17.8	Örefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2017	108632_SE633000-195000	108632
4.863	20.1	63.48462	19.78133	20.1	6	WA59485772	20.1	63.48_19.78	490a8c6d7b86e5bbecbf662bb6f8c60b	2017-06-01	Umeå Universitet	N 7		SE633000-195000	19.9	Örefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2017	108633_SE633000-195000	108633
5.70759	19.4	63.52510	19.80078	19.4	6	WA59485772	19.4	63.53_19.80	a52bcdadc6ed825c3bed510060252b9f	2017-06-01	Umeå Universitet	N 8		SE633000-195000	19.4	Örefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2017	108634_SE633000-195000	108634
2.96807	24.8	63.50818	19.79683	24.8	6	WA59485772	24.8	63.51_19.80	85041d1ad59029087cd7fcc68b42dfc4	2017-06-01	Umeå Universitet	NB 1		SE633000-195000	24.7	Örefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2017	108635_SE633000-195000	108635
6.25041	12.5	63.54780	19.83912	12.5	6	WA59485772	12.5	63.55_19.84	2d256128f7dd3768a64da5f6ac3b63ca	2017-06-01	Umeå Universitet	NB 3		SE633000-195000	13.1	Örefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2017	108636_SE633000-195000	108636
3.73035	19.2	63.52335	19.77012	19.2	6	WA59485772	19.2	63.52_19.77	9533e80d84a68467e11ab61ae74d3bcb	2017-06-01	Umeå Universitet	NB 5		SE633000-195000	18.7	Örefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2017	108637_SE633000-195000	108637
3.50754	22.2	63.50520	19.84555	22.2	6	WA59485772	22.2	63.51_19.85	5049290f339f63043e5f0c0c46862e1c	2017-06-01	Umeå Universitet	NB 7		SE633000-195000	22.0	Örefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2017	108638_SE633000-195000	108638
3.11371	34.4	63.48453	19.83050	34.4	6	WA59485772	34.4	63.48_19.83	f3df7bfc1fd4edb161e1fb01d8717797	2017-06-01	Umeå Universitet	NB 8		SE633000-195000	34.5	Örefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2017	108639_SE633000-195000	108639
3.53661	21.6	63.49115	19.77293	21.6	5	WA59485772	21.6	63.49_19.77	0e2e3bdb1a811a00406425a39bc7c5f3	2016-05-19	Umeå Universitet	N10		SE633000-195000	21.6	Örefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2016	109468_SE633000-195000	109468
3.42133	23.6	63.48987	19.80368	23.6	5	WA59485772	23.6	63.49_19.80	147c7f03151739844845eae4dbe47400	2016-05-19	Umeå Universitet	N 11		SE633000-195000	23.6	Örefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2016	109469_SE633000-195000	109469
4.08088	17.4	63.50643	19.76130	17.4	5	WA59485772	17.4	63.51_19.76	ba06abfe80c130eaaa1d7550ac4247ca	2016-05-19	Umeå Universitet	N 6		SE633000-195000	17.4	Örefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2016	109470_SE633000-195000	109470
3.54901	19.0	63.48442	19.78103	19.0	5	WA59485772	19.0	63.48_19.78	b5d8e2051742be234f97c95b32a34d79	2016-05-19	Umeå Universitet	N 7		SE633000-195000	19.0	Örefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2016	109471_SE633000-195000	109471
3.73724	17.7	63.52320	19.77002	17.7	5	WA59485772	17.7	63.52_19.77	1406a58dc4542d6c0c3827123ef2ab21	2016-05-19	Umeå Universitet	NB 5		SE633000-195000	17.7	Örefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2016	109472_SE633000-195000	109472
3.47947	21.2	63.50553	19.84578	21.2	5	WA59485772	21.2	63.51_19.85	ee5af158d1860160b23806aedb05ffed	2016-05-19	Umeå Universitet	NB 7		SE633000-195000	21.2	Örefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2016	109473_SE633000-195000	109473
2.99944	34.3	63.48467	19.83075	34.3	5	WA59485772	34.3	63.48_19.83	c633c710cf3cf07e19a4a7784e6378ed	2016-05-19	Umeå Universitet	NB 8		SE633000-195000	34.3	Örefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2016	109474_SE633000-195000	109474
4.75369	19.0	63.52468	19.80048	19.0	5	WA59485772	19.0	63.52_19.80	35ad46f7ab7cb8927a939cf9df6cf855	2016-05-18	Umeå Universitet	N 8		SE633000-195000	19.0	Örefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2016	109492_SE633000-195000	109492
3.53282	25.4	63.50813	19.79672	25.4	5	WA59485772	25.4	63.51_19.80	e96571d6ef05fd7fb88ae7c8aa78bc55	2016-05-18	Umeå Universitet	NB 1		SE633000-195000	25.4	Örefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2016	109493_SE633000-195000	109493
6.36249	12.4	63.54762	19.83908	12.4	5	WA59485772	12.4	63.55_19.84	403cc96b2f2a5b35d487d1dcc0b77cfb	2016-05-18	Umeå Universitet	NB 3		SE633000-195000	12.4	Örefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2016	109494_SE633000-195000	109494
3.00426	22.1	63.49127	19.77187	22.1	5	WA59485772	22.1	63.49_19.77	74cfe598c83243ed52509d913fd6c882	2015-05-11	Umeå Universitet	N10		SE633000-195000	22.1	Örefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	20	2015	110087_SE633000-195000	110087
